地区,经济,工业,服务
资阳市,65.26304214,895.5980226,0.816586382
雁江区,71.45146395,677.9923892,0.178738752
安岳县,84.35117832,12.70117075,0.878439352
乐至县,59.36663158,81.99222264,0.365158542
阿坝藏族羌族自治州,78.64798131,645.2042159,0.556402693
马尔康市,48.06183262,327.1063703,0.4179821
汶川县,60.66365943,503.1933016,0.546895421
理县,88.28502779,792.8380116,0.103206098
茂县,42.75668032,125.7515304,0.456091419
松潘县,73.05759237,518.2667908,0.934518369
九寨沟县,68.02047277,760.7054253,0.614019386
金川县,28.77256249,1.35985635,0.686129592
小金县,63.08034874,483.7374988,0.102330181
黑水县,47.87637873,627.0415532,0.012777096
壤塘县,91.11997416,941.0081306,0.035968134
阿坝县,58.17846663,751.0897304,0.170209024
若尔盖县,10.99892023,709.4004251,0.618388934
红原县,89.21430266,240.0963429,0.361059435
甘孜藏族自治州,76.23591601,716.372062,0.627657676
康定市,56.73427737,494.142914,0.271209582
泸定县,54.38059677,286.4500501,0.653315553
丹巴县,32.85361588,722.4806537,0.341832132
九龙县,53.47417508,485.3283798,0.49990552
雅江县,59.1108138,805.2635223,0.386056852
道孚县,76.33137177,595.8166227,0.346192057
炉霍县,70.73985484,614.4442328,0.756590398
甘孜县,94.63994603,339.5340235,0.198747317
新龙县,46.60812358,749.0520426,0.209286877
德格县,62.86649767,81.95493032,0.547308147
白玉县,60.70575167,819.5907382,0.961637057
石渠县,13.91568603,31.41212069,0.864801023
色达县,14.24517772,502.3183072,0.116699346
理塘县,80.73945692,449.008313,0.237203953
巴塘县,24.54557913,50.83810469,0.029651694
乡城县,74.777683,947.9673768,0.562074713
稻城县,50.36231108,207.8610331,0.866981208
得荣县,24.7107683,272.6274525,0.266310681
凉山彝族自治州,67.87962024,233.3564435,0.391091089
西昌市,49.49472072,683.3350293,0.666305128
木里藏族自治县,84.42596973,504.0758867,0.191137943
盐源县,32.22354361,520.9877131,0.678207182
德昌县,95.94997789,642.4131527,0.964831136
会理县,69.67420337,0.701223983,0.267675784
会东县,28.27248605,578.5092409,0.906555022
宁南县,35.29294749,724.7459397,0.442921832
普格县,30.08026508,496.0870915,0.616423112
布拖县,11.56714277,890.1337525,0.303715143
金阳县,23.40132053,397.5644693,0.361319808
昭觉县,56.25859361,982.6768022,0.477975308
喜德县,13.51322631,953.6927512,0.076149639
冕宁县,41.04466626,775.7412507,0.927870426
越西县,28.1420177,71.15490798,0.767859744
甘洛县,63.07128824,632.7274841,0.861897425
美姑县,71.65162768,850.995178,0.964802659
雷波县,26.67399504,748.104084,0.707272109
贵州省,58.91185167,655.2108841,0.890473944
贵阳市,19.38942698,771.7032547,0.679972422
南明区,70.59771278,505.8824432,0.651877386
云岩区,56.39134616,634.6288571,0.573696365
花溪区,74.67025713,647.1386825,0.812983901
乌当区,33.50604694,374.5602536,0.945699971
白云区,25.17573574,293.774827,0.113773127
观山湖区,15.12895601,944.4159213,0.138194505
开阳县,79.06988204,902.1576125,0.699091917
息烽县,95.4406962,476.9604191,0.003263795
修文县,13.78817526,195.0584633,0.088005413
清镇市,92.91891984,709.2224091,0.691978387
六盘水市,91.53305047,220.1932029,0.569866105
钟山区,37.51123177,536.205425,0.149999458
六枝特区,73.75356135,110.980013,0.517987689
水城县,28.99692655,546.5107581,0.150615887
盘州市,95.81160865,749.1681928,0.709515758
遵义市,44.40131127,453.9605473,0.069279339
红花岗区,91.5312743,813.7349711,0.278669867
汇川区,53.65156338,626.387321,0.771377539
播州区,74.20638916,359.8681798,0.116876657
桐梓县,64.86006504,605.4124578,0.618073358
绥阳县,43.37431599,958.0655748,0.346071247
正安县,46.16553057,418.8742031,0.054413973
道真仡佬族苗族自治县,98.72869851,644.3900077,0.632277922
务川仡佬族苗族自治县,11.3761978,690.455948,0.141235772
凤冈县,22.48069266,334.6082684,0.605274309
湄潭县,52.37257769,901.5957139,0.381665533
余庆县,87.58634706,732.3264279,0.247418978
习水县,43.40833783,723.7596479,0.847653028
赤水市,95.26219996,535.9301282,0.645748396
仁怀市,43.93163974,92.49705855,0.114340954
安顺市,18.1736385,407.6173684,0.47057245
西秀区,42.89277563,448.7427225,0.657543444
平坝区,98.18147848,978.5279725,0.125725021
普定县,85.26601219,103.7822278,0.61174626
镇宁布依族苗族自治县,93.89296601,953.1568238,0.227212436
关岭布依族苗族自治县,38.44648556,319.9175119,0.470462572
紫云苗族布依族自治县,70.39043679,685.3204152,0.918634095
毕节市,14.83682085,569.7550221,0.84592839
七星关区,42.47079458,697.9132171,0.852843221
大方县,80.48484078,90.4407259,0.958057486
黔西县,51.00631303,974.9203974,0.184870159
金沙县,23.18794386,856.673809,0.009894937
织金县,21.46913884,232.4577017,0.182327065
纳雍县,47.20503416,47.2188243,0.519805755
威宁彝族回族苗族自治县,11.10115324,796.4099122,0.709257987
赫章县,47.67858378,329.7736699,0.263801859
铜仁市,82.20656672,889.6155738,0.018801919
碧江区,96.91427179,274.2440433,0.214458026
万山区,93.65380715,303.7595695,0.861536578
江口县,31.19898712,702.1213801,0.535187875
玉屏侗族自治县,74.20582848,233.1639995,0.675905614
石阡县,71.3542465,508.2651475,0.683845237
思南县,51.95830338,342.4196225,0.296896655
印江土家族苗族自治县,57.03627315,484.9764403,0.055782782
德江县,96.40187003,458.2347209,0.927533563
沿河土家族自治县,83.09114504,335.5276147,0.53564444
松桃苗族自治县,10.44595693,39.16809411,0.170295249
黔西南布依族苗族自治州,51.50198329,752.3202599,0.352047781
兴义市,11.83015668,272.4218105,0.419670759
兴仁县,12.1139174,954.0792199,0.233298719
普安县,45.37610001,71.27296238,0.785878433
晴隆县,94.59890094,468.9426238,0.250183355
贞丰县,70.78834259,417.7667397,0.415823341
望谟县,79.45551115,591.9843757,0.490118534
册亨县,89.33922834,283.8359603,0.99516369
安龙县,57.60113028,285.5722875,0.466362946
黔东南苗族侗族自治州,37.09552498,766.8842503,0.097449768
凯里市,97.0974906,276.7904278,0.674784464
黄平县,69.56991844,345.6953415,0.342873418
施秉县,18.11193039,983.4630039,0.719070421
三穗县,51.70557051,461.8425217,0.322378869
镇远县,67.79843449,220.9885441,0.397087641
岑巩县,44.48114732,345.0375696,0.538140678
天柱县,75.96906424,517.7573673,0.891408672
锦屏县,60.83858109,679.3588071,0.333214257
剑河县,93.24099929,196.8905258,0.250556118
台江县,32.10474144,309.3094053,0.580513913
黎平县,95.57951484,788.8898009,0.751585232
榕江县,30.59616452,922.7894862,0.142957184
从江县,82.13567781,441.7272129,0.459305238
雷山县,88.29902372,356.4161948,0.758559109
麻江县,92.94710692,864.3788938,0.315768363
丹寨县,55.72777289,969.9755934,0.619120536
黔南布依族苗族自治州,97.47897618,891.1855846,0.43349372
都匀市,84.73085987,570.9572237,0.832617201
福泉市,87.40622657,930.6064199,0.477484886
荔波县,60.48850361,519.1018584,0.435371678
贵定县,13.18101164,963.904628,0.118726969
瓮安县,83.31354156,958.1894692,0.733269192
独山县,71.28697859,614.3733459,0.084042735
平塘县,93.7442044,681.1784556,0.701610105
罗甸县,34.85284849,957.8959268,0.730311154
长顺县,14.9608218,672.1008399,0.650042388
龙里县,53.1130045,308.2657292,0.225610553
惠水县,21.70606652,594.3598753,0.303202732
三都水族自治县,88.4687984,627.477711,0.700425031
云南省,62.76665473,960.4394834,0.19215675
昆明市,30.31267808,984.1979556,0.302281355
五华区,50.87950083,381.2543339,0.281565588
盘龙区,28.24000526,447.1099197,0.289328525
官渡区,37.29331756,934.7953435,0.95322199
西山区,26.41852954,967.3274915,0.822093202
东川区,13.49332431,617.7017326,0.609778981
呈贡区,99.06634508,599.7951156,0.995360963
晋宁区,94.99667739,771.1750989,0.212835064
富民县,14.45676103,846.4989566,0.73886071
宜良县,75.99219293,470.9172941,0.011171993
石林彝族自治县,55.9209937,569.4430022,0.565649378
嵩明县,92.16742453,144.7766799,0.716706535
禄劝彝族苗族自治县,88.75743226,392.7196663,0.365310603
寻甸回族彝族自治县,69.44244343,592.1652984,0.320382943
安宁市,40.13328384,773.3203578,0.832772372
曲靖市,26.66712587,866.7575698,0.713938824
麒麟区,97.53895556,35.05959093,0.137992761
沾益区,57.36667452,158.2601172,0.811509087
马龙县,16.35778081,793.3952997,0.276909768
陆良县,87.93578338,995.0095767,0.335735324
师宗县,32.20467891,984.8307129,0.998566725
罗平县,50.61896702,260.8062466,0.23203482
富源县,35.13093652,88.03350932,0.127454653
会泽县,28.35600256,414.3999046,0.630360142
宣威市,35.29209367,268.0996786,0.597833086
玉溪市,77.6094629,230.7213335,0.839415387
红塔区,10.57169251,699.503193,0.70348772
江川区,48.87793212,725.9560428,0.310800264
澄江县,70.55163529,90.98163274,0.559171198
通海县,63.17648493,179.8157464,0.195244249
华宁县,93.1380288,190.2750682,0.491810581
易门县,86.04466201,305.650312,0.807600875
峨山彝族自治县,30.05494213,278.204798,0.370687875
新平彝族傣族自治县,62.25991474,674.3556418,0.000473761
元江哈尼族彝族傣族自治县,10.42360643,790.1905346,0.318728571
保山市,15.33042428,362.5018739,0.660004132
隆阳区,55.19252632,55.14154681,0.647521966
施甸县,28.17113662,788.2822135,0.582508321
龙陵县,77.04985985,844.7376487,0.642457434
昌宁县,23.03904171,645.8033316,0.600802
腾冲市,97.77118546,748.8720662,0.695617519
昭通市,78.85001608,377.9377517,0.97087809
昭阳区,10.24180894,378.9084961,0.761683747
鲁甸县,55.2928586,39.34593617,0.219250502
巧家县,19.68210154,211.2326293,0.454930855
盐津县,66.70247406,185.0050206,0.839005362
大关县,61.31231513,116.1634268,0.736249685
永善县,62.65015034,326.9305255,0.255559385
绥江县,83.94480787,244.7510183,0.208447043
镇雄县,20.61364142,587.9530093,0.847925168
彝良县,18.99137319,576.931214,0.29739882
威信县,60.45793107,948.2817586,0.673957065
水富县,70.01001674,836.8339991,0.586045131
丽江市,71.40532799,236.279002,0.806979677
古城区,80.7537541,966.0184035,0.339962903
玉龙纳西族自治县,13.99928374,466.213709,0.309679822
永胜县,92.75274023,618.3031825,0.280910602
华坪县,83.30375185,690.2040645,0.928539123
宁蒗彝族自治县,75.1883996,96.23312098,0.431259699
普洱市,92.76635233,889.9243391,0.287921779
思茅区,81.8880837,373.6761655,0.068064578
宁洱哈尼族彝族自治县,89.91999494,855.6147351,0.710796457
墨江哈尼族自治县,67.93112851,818.5140885,0.133869097
景东彝族自治县,99.91812036,157.2144716,0.925220861
景谷傣族彝族自治县,81.76593306,56.92108482,0.56221527
镇沅彝族哈尼族拉祜族自治县,78.80634145,6.313323421,0.36718943
江城哈尼族彝族自治县,52.44954045,237.2140439,0.253572022
孟连傣族拉祜族佤族自治县,88.80524587,54.13212451,0.079528114
澜沧拉祜族自治县,40.45695576,341.800554,0.44244701
西盟佤族自治县,34.00587604,788.3857182,0.726280457
临沧市,48.09056834,742.7392014,0.075724222
临翔区,46.96279711,747.6903594,0.149176043
凤庆县,20.62136167,320.6988631,0.499750012
云县,15.56028081,188.231732,0.589201642
永德县,26.9146056,715.389547,0.682420519
镇康县,13.24711613,789.842999,0.956740236
双江拉祜族佤族布朗族傣族自治县,59.53730057,839.6614944,0.209959825
耿马傣族佤族自治县,56.65398162,959.6880259,0.283502851
沧源佤族自治县,29.36378948,891.8732672,0.308987849
楚雄彝族自治州,44.7128119,685.8918795,0.356520464
楚雄市,45.21508711,703.5541364,0.278875143
双柏县,15.50024956,908.3936011,0.769875802
牟定县,30.21701957,921.7378695,0.904276594
南华县,91.34301275,19.97270303,0.064869214
姚安县,14.67496705,770.0892766,0.236614501
大姚县,88.05050191,693.3768588,0.734536543
永仁县,48.81317977,270.7934018,0.254354652
元谋县,61.59100292,591.1491055,0.03842233
武定县,11.21817074,119.3387276,0.438384219
禄丰县,75.06528039,504.0751961,0.030877579
红河哈尼族彝族自治州,64.62654147,486.8828567,0.980118872
个旧市,77.25656704,330.5948851,0.1486524
开远市,96.97520482,522.8668574,0.27597587
蒙自市,43.76700949,21.04468786,0.722336823
弥勒市,96.01980029,224.4934781,0.398185751
屏边苗族自治县,91.74287977,937.4678453,0.101043832
建水县,89.36021394,868.4342042,0.934000395
石屏县,80.72873511,864.2527987,0.920210626
泸西县,30.38949451,253.5490728,0.358893906
元阳县,24.29181344,671.2540363,0.143894753
红河县,40.00225388,689.9809383,0.507392468
金平苗族瑶族傣族自治县,37.32154932,41.34342983,0.451422207
绿春县,48.11602121,93.31119742,0.828576559
河口瑶族自治县,98.33219942,651.7671514,0.348832719
文山壮族苗族自治州,46.95855183,317.8367215,0.911053175
文山市,88.37864933,730.8845597,0.953616896
砚山县,48.68025014,432.1809556,0.233613815
西畴县,18.83961719,835.2352029,0.288701153
麻栗坡县,64.97077574,397.9971446,0.285392476
马关县,43.2727424,509.8659888,0.234870026
丘北县,51.22145422,524.8017714,0.033546886
广南县,86.02273871,441.0147629,0.658587676
富宁县,67.09201853,719.5749599,0.810034167
西双版纳傣族自治州,71.86750159,151.9264975,0.655142
景洪市,87.40112769,5.970742682,0.416030608
勐海县,67.79117228,428.529912,0.888934071
勐腊县,46.85692935,222.8436265,0.798835679
大理白族自治州,95.69676891,391.5026806,0.481217438
大理市,30.48187035,891.5985747,0.070721648
漾濞彝族自治县,30.70727865,687.5377599,0.615833547
祥云县,70.13378139,85.91593807,0.799482195
宾川县,63.22507787,269.2626421,0.999792333
弥渡县,68.97820152,820.0807885,0.504517004
南涧彝族自治县,56.54876335,757.6906193,0.010889341
巍山彝族回族自治县,26.50628145,244.3076552,0.297521507
永平县,10.11030285,451.1581485,0.398821269
云龙县,67.97471472,289.5561545,0.824923003
洱源县,53.51990219,562.1909352,0.407098279
剑川县,31.07498884,186.9238884,0.571724499
鹤庆县,72.26056628,373.6761035,0.595146226
德宏傣族景颇族自治州,49.09447283,599.3660063,0.270014587
瑞丽市,47.66214057,270.2861135,0.778827604
芒市,18.10556434,200.4177405,0.58765436
梁河县,27.48158881,595.898527,0.768273472
盈江县,61.61956281,416.7444036,0.553193101
陇川县,99.54224634,268.2201021,0.889638017
怒江傈僳族自治州,51.98097417,57.38453439,0.274189593
泸水市,42.14136248,10.80673172,0.838493424
福贡县,67.78930787,109.1321077,0.663827768
贡山独龙族怒族自治县,39.38571268,879.8932544,0.20650788
兰坪白族普米族自治县,51.17846407,838.6121968,0.111814813
迪庆藏族自治州,79.17428992,102.3874619,0.371115759
香格里拉市,65.94573061,379.4039013,0.693845879
德钦县,99.0778098,685.2718744,0.614247247
维西傈僳族自治县,62.94104609,55.8783178,0.637032242
西藏自治区,85.43349659,522.0372167,0.125974074
拉萨市,44.73606541,904.7700557,0.040309404
城关区,38.03584238,702.926697,0.117300744
堆龙德庆区,79.10630773,14.1652577,0.330991878
达孜区,59.47502364,743.6399757,0.416882101
林周县,70.60573603,817.110084,0.561251601
当雄县,73.72422119,308.0202522,0.855341814
尼木县,90.33979575,994.3438919,0.666610501
曲水县,27.75693507,673.0695365,0.062129879
墨竹工卡县,97.77505369,544.1935455,0.661522791
日喀则市,26.66156413,551.1382053,0.63744262
桑珠孜区,93.11268343,286.9633692,0.833890208
南木林县,34.86257799,193.134734,0.208204402
江孜县,71.77139379,166.3957529,0.419627752
定日县,24.36497265,94.03131433,0.314761312
萨迦县,13.44025864,339.6862873,0.796629673
拉孜县,73.25578451,599.0227723,0.089647262
昂仁县,14.94438962,667.3929924,0.148481915
谢通门县,18.0191588,184.4364456,0.026027132
白朗县,17.13345554,877.549383,0.676834869
仁布县,74.87521442,587.369705,0.202716328
康马县,11.69253153,140.6910534,0.475523765
定结县,44.28527468,178.4690613,0.150788187
仲巴县,65.53757783,742.600631,0.385456957
亚东县,28.61795061,870.8179136,0.002541709
吉隆县,98.81242707,899.6917009,0.60088825
聂拉木县,68.61438095,854.3751132,0.848520456
萨嘎县,85.61856995,453.9178893,0.743296478
岗巴县,52.62950137,519.0694601,0.89031552
昌都市,26.3862652,938.677557,0.443767025
卡若区,67.21770406,261.6767597,0.456178989
江达县,66.05362363,611.1907981,0.016969905
贡觉县,71.59184372,499.8364001,0.642098851
类乌齐县,41.95258125,238.432285,0.389267172
丁青县,39.36233466,396.4831275,0.836103049
察雅县,58.97611237,918.6490213,0.79605813
八宿县,94.23234189,802.1041952,0.24663156
左贡县,78.95976883,295.7949225,0.266244537
芒康县,89.04107051,957.9764435,0.432773866
洛隆县,86.63182374,967.3064051,0.692294729
边坝县,24.13289483,779.7484787,0.790913926
林芝市,37.26210495,495.8165543,0.392581472
巴宜区,70.74749395,220.2488893,0.382988997
工布江达县,78.8894395,237.735536,0.62045991
米林县,10.79540624,358.5560896,0.370238151
墨脱县,82.47642708,737.2579283,0.779742691
波密县,96.68870385,886.3682315,0.159214829
察隅县,67.57968675,396.9220612,0.267874682
朗县,75.69452597,708.7216919,0.506909922
山南市,88.51432472,333.6252013,0.269943475
乃东区,92.61812146,808.1292152,0.286238597
扎囊县,52.77072559,946.6240566,0.822060299
贡嘎县,39.73245702,842.5338332,0.235963375
桑日县,35.24766478,162.3475147,0.59198874
琼结县,16.33355029,982.8812267,0.898174183
曲松县,19.70947031,982.5477691,0.542582271
措美县,68.96511008,415.2284558,0.280539564
洛扎县,61.75398508,469.5085083,0.714958353
加查县,86.48469506,650.3551948,0.612570061
隆子县,83.58789761,13.41328947,0.58743326
错那县,60.70534693,592.1384902,0.455216803
浪卡子县,45.09648405,747.3749064,0.452494202
那曲市,18.65322505,612.1991583,0.383448287
色尼区,16.74353854,938.9226672,0.974300567
嘉黎县?,69.14923176,84.49516471,0.17906195
比如县?,28.66316695,508.4390434,0.859815455
聂荣县?,62.10278691,712.700416,0.235594607
安多县?,75.84419975,356.0096661,0.283108883
申扎县?,94.66913046,877.6751468,0.19403738
索县???,66.3864753,99.78173441,0.01901175
班戈县?,40.75288907,826.0060901,0.228631453
巴青县?,62.44109614,781.8798004,0.989710794
尼玛县?,82.06809502,860.7422878,0.415910133
双湖县?,44.67401866,10.09625081,0.004685303
阿里地区,22.6064265,709.8105005,0.19555195
普兰县,96.47953699,113.9600158,0.045446554
札达县,75.38047253,797.8073229,0.033619901
噶尔县,15.42750617,851.7122074,0.735246395
日土县,25.23324954,485.9583368,0.980891781
革吉县,67.7238429,769.8904397,0.898369068
改则县,15.85523439,407.4317616,0.229251072
措勤县,87.71486971,103.8436618,0.761572393
陕西省,29.50366416,157.3394438,0.831020155
西安市,49.5458386,543.3188325,0.366015132
新城区,95.65831385,118.5829663,0.221231134
碑林区,82.28361311,830.9784393,0.663392503
莲湖区,96.20390905,866.8057598,0.632229932
灞桥区,32.80418232,869.3160708,0.453478192
未央区,25.37833682,605.6376294,0.669858471
雁塔区,39.20926772,11.74739343,0.177718543
阎良区,69.95326642,545.7258174,0.530525624
临潼区,56.67601424,768.8852716,0.809783594
长安区,20.07719616,454.4766685,0.95581889
高陵区,13.79141991,219.7294932,0.609923862
鄠邑区,24.397545,409.2981844,0.69066449
蓝田县,56.69409194,413.458232,0.500418839
周至县,34.46162497,333.3024176,0.069643041
铜川市,79.22837264,925.9597652,0.175992716
王益区,12.39531542,725.5432683,0.513314278
印台区,52.19723747,314.4075612,0.571390412
耀州区,45.62681073,442.1242224,0.448868988
宜君县,99.93301842,780.1119776,0.113862256
宝鸡市,21.50713881,779.4870003,0.461320105
渭滨区,46.55025165,479.9645229,0.773051786
金台区,79.32377401,976.6854919,0.709770736
陈仓区,46.97169651,622.7293562,0.271193202
凤翔县,85.14088632,490.4193066,0.745965092
岐山县,36.31391198,832.7660978,0.151559631
扶风县,29.27236709,886.4503017,0.555866412
眉县,38.55072488,525.1021436,0.228138158
陇县,64.65876924,144.7154072,0.77585466
千阳县,92.52209565,793.206345,0.108982441
麟游县,54.94223622,995.125324,0.527300456
凤县,74.56924409,253.9885251,0.280292465
太白县,89.65249993,935.1499863,0.973346273
咸阳市,75.29284749,193.7124023,0.498905118
秦都区,83.6906114,31.65882712,0.828702961
杨陵区,80.30996173,391.3110869,0.954819455
渭城区,12.98580393,323.4775801,0.964614596
三原县,82.25518388,780.0047585,0.389223433
泾阳县,58.70892906,519.4554688,0.377028108
乾县,88.32797348,614.630233,0.281919468
礼泉县,75.53285501,60.1191014,0.91043936
永寿县,14.95981944,680.2500575,0.372959104
彬县,89.87817698,140.5937326,0.127309862
长武县,13.67016402,225.1378608,0.173593221
旬邑县,66.88269831,562.3179955,0.080379699
淳化县,14.65314181,734.6366628,0.26565813
武功县,89.61844439,824.1056558,0.769896276
兴平市,46.71842146,298.1284089,0.228453518
渭南市,21.95976266,450.8354021,0.070483743
临渭区,42.55185649,641.4683349,0.152695317
华州区,66.88885613,611.7337917,0.979292516
潼关县,73.60331462,848.9909624,0.16890434
大荔县,81.75061983,593.1710766,0.884154492
合阳县,57.30440419,35.31876398,0.291904629
澄城县,36.44267962,349.7846045,0.055623942
蒲城县,10.60318211,136.8555892,0.704220509
白水县,40.51961992,656.7334856,0.894004578
富平县,37.98739197,390.8020159,0.366078766
韩城市,62.57500189,998.1833328,0.895798589
华阴市,46.72563306,887.4040842,0.651773095
延安市,10.87113425,813.4114294,0.776349301
宝塔区,64.00159745,187.0816218,0.777582658
安塞区,67.04544849,689.1910332,0.775149474
延长县,24.855099,63.14826695,0.284472638
延川县,87.82554484,999.275185,0.527934936
子长县,33.44670351,956.8274701,0.547401458
志丹县,60.67568725,841.546192,0.200144697
吴起县,84.28266899,856.3159257,0.399952121
甘泉县,65.39619215,569.8955033,0.446743722
富县,71.45103793,784.9533587,0.39828651
洛川县,23.20521528,244.2676151,0.727028781
宜川县,11.31000686,602.3893412,0.331859927
黄龙县,77.90488521,402.082586,0.536311637
黄陵县,42.35963209,202.9306957,0.031941379
汉中市,82.91747122,291.3655714,0.797514884
汉台区,48.3177974,756.6160907,0.54463906
南郑区,32.99671385,454.5453575,0.615197497
城固县,79.94435439,905.4478628,0.233187824
洋县,34.33216441,858.9550808,0.36510204
西乡县,47.12387223,852.6966926,0.56815856
勉县,28.33853842,34.97783705,0.224631739
宁强县,28.59454731,599.9051693,0.877319059
略阳县,16.03541329,117.9884793,0.030474743
镇巴县,74.28633792,570.3995159,0.387095358
留坝县,28.57448966,500.9519738,0.89443683
佛坪县,14.14653921,30.74072094,0.706830425
榆林市,78.03015433,5.378044791,0.302624774
榆阳区,47.54064101,898.2429637,0.564908622
横山区,55.05317258,469.1969881,0.570228392
府谷县,61.18054638,297.3110254,0.874680865
靖边县,85.93394132,946.5109627,0.265630446
定边县,36.26041264,713.5545333,0.568902639
绥德县,90.54830457,796.4765748,0.755073536
米脂县,50.76494479,770.4657604,0.288580965
佳县,26.85427894,70.06394779,0.219487351
吴堡县,99.03984056,113.939267,0.273929764
清涧县,10.76093925,356.4451658,0.26762782
子洲县,18.0620198,29.49040675,0.180151023
神木市,97.32085231,27.73517934,0.195393408
安康市,72.90323334,520.5734811,0.831311857
汉滨区,88.0488805,291.2254733,0.915661357
汉阴县,28.71667519,890.8550591,0.2480887
石泉县,42.22693306,625.5193191,0.819449622
宁陕县,11.27903941,434.8153848,0.634147802
紫阳县,26.80975394,674.3573456,0.462932494
岚皋县,78.36192678,889.4423335,0.176274127
平利县,60.66418008,951.4808594,0.830209551
镇坪县,76.06545291,615.7502041,0.366483743
旬阳县,58.00670572,938.9899069,0.223054773
白河县,60.27717457,767.8553659,0.546087258
商洛市,91.90252756,808.1752155,0.468387551
商州区,45.25627048,730.1988033,0.521701279
洛南县,40.73833028,75.27096159,0.407005367
丹凤县,40.1204377,652.5772522,0.608675805
商南县,85.55992451,223.9486164,0.366767744
山阳县,76.31096886,485.8517357,0.750798033
镇安县,31.04963115,933.0566904,0.888644536
柞水县,49.30541399,436.3831427,0.593339248
甘肃省,28.58263988,26.27750022,0.387439787
兰州市,47.46251824,967.9148453,0.470683768
城关区,38.06430506,258.8939467,0.441500172
七里河区,48.24032206,752.3901498,0.963606745
西固区,47.63372964,2.540561968,0.582016034
安宁区,42.19254287,151.6242057,0.276098867
红古区,69.14856691,803.6388524,0.71929339
永登县,59.23058451,491.5011388,0.881156684
皋兰县,76.72692678,508.646144,0.956011558
榆中县,25.98120402,939.9824059,0.088246536
嘉峪关市,38.74879142,458.0775473,0.015600175
金昌市,98.40344432,515.1022476,0.540594042
金川区,25.27930595,196.5745379,0.159349259
永昌县,17.45996267,888.221267,0.19652527
白银市,88.71757551,511.9243764,0.010647473
白银区,96.10198395,836.2394728,0.156125994
平川区,17.26976048,434.8816885,0.138738134
靖远县,48.37911752,644.5474059,0.783742094
会宁县,35.9642566,324.1775017,0.386817954
景泰县,87.50475399,214.7725481,0.91874806
天水市,16.48193549,281.702682,0.36942755
秦州区,89.17236184,892.0464876,0.192329215
麦积区,60.53980956,410.2082723,0.433564285
清水县,60.99372499,428.26136,0.381025548
秦安县,43.36106464,5.231945865,0.478079827
甘谷县,75.14747727,46.29172915,0.418938142
武山县,78.75136444,273.7276371,0.001537635
张家川回族自治县,76.69887448,192.862193,0.075056558
武威市,62.85087762,282.9791392,0.438481722
凉州区,79.75433699,234.4288274,0.465043074
民勤县,55.33276768,373.4361095,0.334051781
古浪县,15.73524603,302.2693971,0.078001615
天祝藏族自治县,23.52247628,151.7463393,0.406392098
张掖市,89.18170081,28.97194306,0.252718683
甘州区,97.23042631,71.23018818,0.299249967
肃南裕固族自治县,46.59508985,218.4085552,0.033872077
民乐县,17.96506434,140.0338735,0.616155212
临泽县,70.16707624,343.3500027,0.085346676
高台县,61.91112154,559.3873889,0.618631234
山丹县,24.83360156,615.2960143,0.061666516
平凉市,74.70543091,194.9740046,0.143435645
崆峒区,38.17794546,284.8783078,0.943320818
泾川县,44.89033768,417.3283948,0.904092088
灵台县,13.24504548,613.4730198,0.4245769
崇信县,90.4097718,727.3524101,0.362824832
华亭县,41.43035959,351.3176353,0.552512322
庄浪县,34.33774578,100.2476398,0.871759722
静宁县,71.8383027,227.1762091,0.060107765
酒泉市,42.58169972,14.82420802,0.217614747
肃州区,34.83195001,372.6911443,0.701628418
金塔县,56.47832261,545.7768456,0.926548895
瓜州县,13.20119818,906.8542742,0.353065703
肃北蒙古族自治县,35.10281341,783.0201658,0.757506618
阿克塞哈萨克族自治县,97.50752471,548.7241854,0.669266483
玉门市,37.10147752,30.46942642,0.614832467
敦煌市,76.51211318,340.7562223,0.292811029
庆阳市,89.98592825,446.7167273,0.278991057
西峰区,81.01367356,525.1580372,0.713374907
庆城县,51.78776552,584.6766027,0.67472564
环县,21.04840358,77.1037116,0.518602711
华池县,84.06998191,264.2859097,0.163111512
合水县,63.29796751,518.2610407,0.43772672
正宁县,36.00414908,576.2259398,0.34990207
宁县,42.43297635,52.43709004,0.580302707
镇原县,48.47519635,790.9421992,0.584918442
定西市,69.75660492,413.118248,0.108168088
安定区,36.51175384,570.6284316,0.682356334
通渭县,45.89966899,300.1055071,0.320734825
陇西县,33.26895147,169.6278009,0.272953737
渭源县,50.34430002,410.1883535,0.336091568
临洮县,66.64461906,323.3353358,0.01967993
漳县,94.10841259,193.6578343,0.036774525
岷县,86.97433125,832.551143,0.636927318
陇南市,20.2382781,903.7170092,0.251577462
武都区,35.31904946,616.1189291,0.601821974
成县,14.5762302,958.683687,0.475988703
文县,60.3620032,774.7411631,0.4044964
宕昌县,73.10568953,612.9994469,0.774085632
康县,83.89641323,449.8056223,0.06252763
西和县,39.54870233,489.8427521,0.765049696
礼县,41.94229649,355.5394521,0.403728333
徽县,45.60952376,596.4052576,0.98845155
两当县,90.19037027,19.41304385,0.693725
临夏回族自治州,84.76060486,134.2589374,0.841190055
临夏市,19.26328908,385.8511884,0.358352158
临夏县,59.97985702,104.6414393,0.490392274
康乐县,17.46117829,828.6107997,0.16333636
永靖县,75.61820553,94.98010883,0.68104773
广河县,74.76585529,103.7020858,0.029380091
和政县,14.56090315,787.5797996,0.043348699
东乡族自治县,41.40062716,590.701675,0.096803988
